STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT05,WT06,WT08
USW00024131,"BOISE AIR TERMINAL, ID US",1/1/2018,2.68,,0,0,2,26,35,19,140,130,10.1,12.1,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",1/2/2018,8.05,,0,0,1.2,26,34,18,140,140,19.9,25.1,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",1/3/2018,2.91,,0,0,1.2,28,35,20,160,150,14.1,19,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",1/4/2018,2.01,,0,0,1.2,26,36,19,230,280,8.1,14.1,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",1/5/2018,2.46,,0.01,0,1.2,31,41,26,310,300,15,19,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",1/6/2018,4.03,,0.08,0,1.2,34,39,31,100,100,17,19.9,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",1/7/2018,4.25,,0,0,1.2,34,45,26,310,240,12.1,15,1,1,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",1/8/2018,3.58,,0,0,0,34,47,28,100,170,18.1,23,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/9/2018,8.28,,0.46,0,0,41,47,35,130,130,17,23,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",1/10/2018,7.16,,0.01,0,0,40,43,33,330,320,14.1,19,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/11/2018,10.74,,0.08,0,0,38,47,34,310,310,25.9,38.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/12/2018,4.92,,0.01,0,0,44,52,36,120,350,10.1,14.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/13/2018,4.03,,0,0,0,40,50,33,140,140,10.1,12.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/14/2018,5.59,,0,0,0,39,50,33,140,140,16.1,21,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/15/2018,6.04,,0,0,0,38,47,30,160,150,15,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/16/2018,6.49,,0.06,0,0,38,44,32,120,120,19.9,23.9,1,1,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",1/17/2018,8.28,,0,0,0,37,50,29,170,170,18.1,27.1,1,1,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/18/2018,13.87,,0.24,0,0,47,58,39,310,150,25.1,32,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/19/2018,6.26,,0.2,0,0,40,45,30,340,320,19.9,31.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/20/2018,5.14,,0,0,0,34,41,27,320,280,15,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/21/2018,6.93,,0.02,0,0,34,44,25,140,140,15,19,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/22/2018,8.72,,0.08,0,0,38,45,31,130,130,17,23.9,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/23/2018,10.07,,0,0,0,35,43,29,120,120,16.1,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/24/2018,13.42,,0,0,0,43,49,40,130,140,23,29.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/25/2018,8.5,,0.09,0.1,0,43,46,33,150,140,23,32,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",1/26/2018,7.38,,0,0,0,36,44,32,260,110,13,18.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/27/2018,11.18,,0.02,0,0,36,41,34,110,120,19.9,23.9,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/28/2018,4.03,,0,0,0,40,54,32,120,120,12.1,14.1,1,1,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/29/2018,6.26,,0,0,0,40,52,33,140,120,18.1,25.1,1,1,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/30/2018,12.3,1340,0,0,0,50,59,37,320,320,28,34,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/31/2018,3.58,1432,0,0,0,38,44,31,340,340,14.1,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/1/2018,2.01,2046,0,0,0,40,49,34,160,170,8.1,11,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/2/2018,4.47,305,0,0,0,47,59,42,340,130,12.1,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/3/2018,6.49,1523,0,0,0,49,61,37,300,300,19.9,27.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/4/2018,3.36,2037,0,0,0,50,60,42,350,300,8.9,13,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/5/2018,6.49,1415,0,0,0,48,54,36,330,320,17,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/6/2018,5.14,1535,0,0,0,41,52,29,350,360,16.1,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/7/2018,6.93,1338,0,0,0,44,58,33,140,300,12.1,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/8/2018,6.71,941,0,0,0,48,60,40,130,130,13,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/9/2018,8.72,1201,0,0,0,46,51,36,320,320,23,29.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/10/2018,11.86,1146,0,0,0,38,45,26,320,310,23.9,32,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/11/2018,9.62,1148,0,0,0,34,43,26,140,150,18.1,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/12/2018,7.83,1644,0,0,0,34,46,25,280,260,19.9,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/13/2018,5.82,955,0,0,0,31,45,19,150,160,14.1,17,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/14/2018,8.5,1148,0.24,0.5,0,37,43,32,300,310,23,30,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/15/2018,6.93,1221,0,0,0,33,41,30,310,330,17,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/16/2018,6.71,902,0,0,0,32,40,26,140,150,15,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/17/2018,12.3,2239,0,0,0,38,53,31,130,270,21.9,30,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/18/2018,9.17,1215,0,0.1,0,42,47,24,280,290,31.1,42.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/19/2018,12.3,1513,0,0,0,27,33,15,330,310,25.9,36,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/20/2018,6.04,8,0,0,0,19,28,9,300,290,17,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/21/2018,7.61,2245,0,0,0,27,37,22,100,120,15,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/22/2018,5.14,47,0.24,4.9,2,29,33,14,160,150,13,17,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/23/2018,6.71,1300,0,0,2,21,30,10,320,320,18.1,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/24/2018,9.84,1201,0.07,1.5,2,27,33,22,120,140,18.1,25.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/25/2018,10.96,1832,0.01,0.3,3.9,26,36,13,120,120,23.9,32,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",2/26/2018,12.3,1742,0,0.1,3.1,34,39,22,330,330,21,28,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/27/2018,4.47,1328,0,0,2,25,34,11,130,290,10.1,14.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/28/2018,13.65,2334,0,0,2,28,39,23,120,120,21,30,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/1/2018,20.58,,0.09,0.1,1.2,37,47,32,110,120,30,40,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/2/2018,11.63,,0.02,0,0,41,44,32,140,140,32,40.9,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/3/2018,8.95,,0.01,0,0,35,42,27,150,160,17,23,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/4/2018,6.04,,0.02,0.4,0,31,42,23,330,320,17,23,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/5/2018,7.61,,0,0,0,34,47,26,140,310,13,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/6/2018,11.41,,0,0,0,37,51,28,110,90,18.1,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/7/2018,7.61,,0,0,0,38,56,26,150,150,17,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/8/2018,9.4,,0,0,0,44,60,35,120,220,21,31.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/9/2018,7.83,,0.07,0,0,48,55,38,360,10,18.1,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/10/2018,8.05,,0,0,0,43,58,31,120,160,16.1,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/11/2018,4.47,,0,0,0,47,59,40,170,180,12.1,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/12/2018,8.95,,0,0,0,48,63,37,120,120,16.1,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/13/2018,17.67,,0.1,0,0,51,69,38,120,120,29.1,40.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/14/2018,6.71,,0.54,0,0,51,55,38,100,90,25.9,36,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/15/2018,6.71,,0.01,0,0,42,51,37,300,310,14.1,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/16/2018,13.2,,0.01,0,0,41,49,36,130,130,23,33.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/17/2018,5.82,,0.11,0,0,40,48,34,110,120,15,19,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/18/2018,5.37,,0,0,0,39,51,35,330,310,13,17,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/19/2018,6.93,,0,0,0,41,53,33,130,120,13,17,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/20/2018,7.16,,0,0,0,45,52,40,90,160,15,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/21/2018,16.78,,0.15,0,0,50,62,42,120,140,29.1,40.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/22/2018,12.75,,0.43,0,0,53,59,41,120,120,29.1,36.9,1,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/23/2018,5.37,,0,0,0,44,53,34,270,260,16.1,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/24/2018,7.16,,0,0,0,44,49,38,300,280,25.1,36.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/25/2018,5.37,,0.33,2.1,0,39,45,32,350,360,21,25.9,1,1,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/26/2018,6.26,,0,0,0,37,48,26,320,350,18.1,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/27/2018,6.93,,0,0,0,41,57,31,320,330,15,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/28/2018,10.51,,0,0,0,49,59,38,330,340,23,31.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/29/2018,8.72,,0,0,0,48,58,36,310,300,17,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/30/2018,4.92,,0,0,0,50,65,39,310,340,13,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",3/31/2018,6.71,,0,0,0,53,61,43,310,250,21.9,31.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/1/2018,3.8,,0.01,0,0,48,60,35,290,290,18.1,27.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/2/2018,17,,0.03,0,0,47,55,30,340,340,33.1,49,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/3/2018,10.96,,0,0,0,39,53,29,140,150,18.1,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/4/2018,4.47,,0,0,0,49,62,42,120,120,14.1,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/5/2018,2.46,,0.09,0,0,54,61,48,120,130,12.1,14.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/6/2018,2.91,,0.14,0,0,53,59,48,320,310,8.9,14.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/7/2018,14.32,,0.28,0,0,55,65,50,300,300,40,55,1,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/8/2018,7.83,,0.01,0,0,52,55,40,300,290,25.1,34,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/9/2018,5.37,,0,0,0,47,62,34,140,140,14.1,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/10/2018,10.51,,0,0,0,55,70,45,140,140,21.9,28,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/11/2018,7.61,,0,0,0,54,64,43,250,260,25.9,35.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/12/2018,14.76,,0.19,0.2,0,48,52,33,310,290,30,38,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/13/2018,6.71,,0,0,0,43,54,34,10,340,15,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/14/2018,6.71,,0.01,0,0,51,61,45,130,120,16.1,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/15/2018,11.18,,0,0,0,56,69,46,330,150,23,34,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/16/2018,6.93,,0.23,0,0,52,56,39,310,300,29.1,38.9,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/17/2018,8.05,,0,0,0,42,53,32,290,300,21,28,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/18/2018,11.41,,0,0,0,47,63,36,110,160,21.9,29.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/19/2018,11.41,,0,0,0,54,68,42,320,320,28,36.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/20/2018,11.41,,0,0,0,55,69,40,300,310,23.9,33.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/21/2018,8.72,,0,0,0,57,70,44,320,310,18.1,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/22/2018,11.86,,0,0,0,54,65,40,310,300,23,30,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/23/2018,11.63,,0,0,0,51,65,37,320,300,21,28,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/24/2018,8.5,,0,0,0,55,69,42,140,140,18.1,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/25/2018,6.26,,0,0,0,59,76,45,330,310,14.1,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/26/2018,7.61,,0,0,0,63,81,47,170,170,18.1,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/27/2018,9.62,,0,0,0,67,90,50,320,310,25.1,36.9,,,1,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",4/28/2018,10.29,,0,0,0,65,67,48,300,280,21.9,34,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/29/2018,10.51,,0,0,0,52,60,43,340,310,25.9,33.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",4/30/2018,11.41,,0.02,0,0,49,62,38,360,360,25.9,36,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/1/2018,8.95,,0,0,0,50,65,38,350,310,21.9,32,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/2/2018,7.83,,0,0,0,53,69,36,300,310,21.9,30,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/3/2018,5.82,,0,0,0,58,75,40,310,320,14.1,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/4/2018,5.14,,0,0,0,65,82,53,170,350,12.1,14.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/5/2018,6.04,,0,0,0,68,81,55,30,30,15,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/6/2018,9.4,,0,0,0,69,83,52,330,330,25.9,38,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/7/2018,6.04,,0,0,0,64,78,48,330,310,19.9,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/8/2018,3.36,,0,0,0,67,85,51,140,140,15,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/9/2018,7.61,,0,0,0,70,79,56,350,350,21,28,,,1,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",5/10/2018,10.74,,0,0,0,61,69,48,320,320,28,36,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/11/2018,10.74,,0.19,0,0,52,59,43,320,310,25.1,34,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",5/12/2018,6.93,,0,0,0,52,66,45,140,140,21,27.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/13/2018,5.82,,0.51,0,0,56,67,49,100,70,28,40,,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/14/2018,4.92,,0,0,0,58,77,47,160,260,12.1,17,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/15/2018,9.84,,0.19,0,0,66,78,56,60,50,25.1,30,,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/16/2018,7.61,,0.46,0,0,65,76,55,260,260,25.9,36.9,1,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/17/2018,5.59,,0.01,0,0,61,69,55,340,340,19.9,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/18/2018,5.59,,0,0,0,62,75,54,320,290,17,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/19/2018,5.59,,0,0,0,64,80,50,260,250,15,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/20/2018,6.04,,0.2,0,0,65,72,56,300,310,17,21.9,1,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/21/2018,4.25,,0,0,0,64,78,54,310,320,15,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/22/2018,6.26,,0,0,0,67,80,55,120,120,25.1,33.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/23/2018,7.16,,0.05,0,0,69,81,59,300,310,23,30,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/24/2018,6.04,,0,0,0,67,85,56,90,110,21,27.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/25/2018,7.83,,0,0,0,73,89,56,260,260,29.1,40,,,1,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",5/26/2018,9.4,,0.06,0,0,65,73,54,310,300,23,30,,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/27/2018,10.74,,0.19,0,0,62,83,50,110,120,29.1,38.9,1,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/28/2018,6.26,,0,0,0,67,84,57,320,330,18.1,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/29/2018,5.82,,0,0,0,69,85,54,310,280,23.9,36,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",5/30/2018,6.71,,0.02,0,0,68,79,52,250,240,28,38.9,,,1,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",5/31/2018,8.5,,0,0,0,62,69,53,280,290,28,36.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/1/2018,8.28,,0,0,0,57,70,45,300,350,17,31.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/2/2018,6.04,,0,0,0,64,83,50,110,120,15,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/3/2018,9.62,,0,0,0,74,92,58,190,170,36.9,53,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/4/2018,9.17,,0,0,0,76,87,58,330,320,23,29.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/5/2018,7.38,,0,0,0,69,83,53,290,330,16.1,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/6/2018,6.26,,0,0,0,71,90,55,300,300,17,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/7/2018,7.83,,0.07,0,0,75,87,63,160,150,29.1,40.9,,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/8/2018,5.37,,0,0,0,69,90,55,140,180,14.1,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/9/2018,10.74,,0.04,0,0,72,79,48,300,330,35.1,44.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/10/2018,7.38,,0,0,0,54,65,44,280,290,23,30,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/11/2018,7.61,,0,0,0,60,71,52,340,350,18.1,32,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/12/2018,5.37,,0,0,0,62,83,46,140,130,15,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/13/2018,8.72,,0,0,0,72,92,58,300,300,21,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/14/2018,12.3,,0,0,0,70,76,54,300,310,23.9,32,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/15/2018,5.82,,0,0,0,66,78,54,170,170,15,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/16/2018,4.92,,0,0,0,66,77,53,160,170,14.1,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/17/2018,7.83,,0.13,0,0,60,63,51,310,310,19.9,25.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/18/2018,6.71,,0.01,0,0,60,74,55,110,290,19.9,23,1,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/19/2018,5.37,,0,0,0,64,78,55,350,360,15,25.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",6/20/2018,7.38,,0,0,0,71,88,58,320,320,19.9,28,,,1,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/21/2018,10.51,,0,0,0,73,82,58,320,330,21,29.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/22/2018,6.93,,0,0,0,74,89,59,310,330,21,28,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/23/2018,13.42,,0,0,0,73,80,59,310,280,23.9,34,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/24/2018,5.82,,0,0,0,70,88,53,200,190,14.1,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/25/2018,12.3,,0,0,0,79,94,65,320,320,23,28,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/26/2018,10.96,,0,0,0,71,83,56,350,350,18.1,29.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",6/27/2018,6.71,,0,0,0,73,93,56,350,10,13,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/28/2018,14.09,,0,0,0,75,82,61,330,340,23.9,38,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/29/2018,10.74,,0,0,0,67,79,54,330,330,17,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",6/30/2018,6.93,,0,0,0,68,82,53,330,320,19.9,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/1/2018,7.61,,0,0,0,71,85,56,350,340,18.1,27.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/2/2018,12.3,,0,0,0,71,82,57,320,340,23,30,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/3/2018,10.51,,0,0,0,65,75,50,300,310,19.9,30,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/4/2018,7.61,,0,0,0,70,97,57,160,60,15,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/5/2018,6.71,,0,0,0,82,102,67,10,20,17,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/6/2018,8.72,,0,0,0,83,94,67,320,330,21.9,29.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/7/2018,5.59,,0,0,0,80,96,68,310,320,14.1,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/8/2018,5.82,,0,0,0,80,99,64,310,330,16.1,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/9/2018,4.92,,0,0,0,83,102,67,330,320,13,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/10/2018,11.41,,0,0,0,81,90,66,320,310,19.9,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/11/2018,8.05,,0,0,0,75,91,58,300,320,19.9,27.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/12/2018,6.26,,0,0,0,76,93,59,300,300,16.1,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/13/2018,6.49,,0,0,0,81,99,63,360,330,14.1,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/14/2018,8.5,,0,0,0,84,100,66,320,320,18.1,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/15/2018,5.82,,0,0,0,82,97,64,330,330,21,29.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/16/2018,7.38,,0.1,0,0,85,98,70,320,320,32,47,,,1,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",7/17/2018,5.37,,0,0,0,81,99,63,350,350,16.1,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/18/2018,8.95,,0,0,0,85,99,68,360,320,17,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/19/2018,6.26,,0,0,0,81,98,62,340,340,17,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/20/2018,6.71,,0,0,0,81,98,63,340,330,15,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/21/2018,6.71,,0,0,0,78,97,59,340,350,15,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/22/2018,7.61,,0,0,0,78,93,60,320,320,16.1,32,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",7/23/2018,5.14,,0,0,0,81,100,61,350,320,13,17,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/24/2018,6.93,,0,0,0,87,102,71,330,350,16.1,21.9,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",7/25/2018,6.93,,0,0,0,87,101,69,320,300,18.1,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/26/2018,6.04,,0,0,0,84,100,66,340,360,17,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/27/2018,6.93,,0,0,0,84,100,66,340,330,17,23,,,,,,
